Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Lucas Beltrán,ARG,FW,21.0,25,1371.0,55.0,56.4,15.2,16,77.0,4,9,16.0,2,2.28,31.0,5.0,26.0,1.71,1.37,30.1,9.4,20.7,1.36,0.99,River Plate,Brasileiro,Lucas Beltrán (River Plate)
Nicolás De La Cruz,URU,"MF,FW",25.0,17,1097.0,65.0,45.1,12.2,15,70.0,3,2,20.0,1,2.24,21.0,7.0,14.0,1.15,0.07,19.8,8.5,11.3,0.93,0.0,River Plate,Brasileiro,Nicolás De La Cruz (River Plate)
Pablo Solari,ARG,"FW,MF",21.0,21,1228.0,58.0,50.5,13.6,13,78.0,6,8,27.0,5,2.05,26.0,15.0,11.0,0.81,-0.62,22.9,14.1,8.8,0.65,-0.58,River Plate,Brasileiro,Pablo Solari (River Plate)
Paulo Díaz,CHI,DF,28.0,14,1140.0,81.0,46.9,12.7,13,85.0,12,1,38.0,4,2.64,27.0,6.0,21.0,1.66,1.03,29.0,8.3,20.7,1.54,1.21,River Plate,Brasileiro,Paulo Díaz (River Plate)
José Paradela,ARG,"MF,FW",24.0,20,1025.0,51.0,42.2,11.4,13,73.0,2,7,12.0,6,2.1,19.0,9.0,10.0,0.88,-0.4,18.0,9.0,9.0,0.79,-0.24,River Plate,Brasileiro,José Paradela (River Plate)
Robert Rojas,PAR,DF,26.0,14,871.0,62.0,35.8,9.7,10,80.0,7,4,17.0,10,2.14,18.0,11.0,7.0,0.72,-0.6,15.1,10.5,4.5,0.5,-0.64,River Plate,Brasileiro,Robert Rojas (River Plate)
Marcelo Herrera,ARG,DF,24.0,12,834.0,70.0,34.3,9.3,10,82.0,7,2,6.0,13,2.0,17.0,10.0,7.0,0.76,-0.54,13.4,8.6,4.8,0.51,-0.64,River Plate,Brasileiro,Marcelo Herrera (River Plate)
Miguel Borja,COL,FW,30.0,21,818.0,39.0,33.7,9.1,9,68.0,0,12,18.0,5,2.05,11.0,12.0,-1.0,-0.11,-1.84,12.1,8.2,3.9,0.43,-0.75,River Plate,Brasileiro,Miguel Borja (River Plate)
Salomón Rondón,VEN,FW,33.0,17,787.0,46.0,32.4,8.7,8,74.0,1,9,22.0,9,2.06,17.0,10.0,7.0,0.8,-0.46,14.4,10.2,4.2,0.48,-0.67,River Plate,Brasileiro,Salomón Rondón (River Plate)
Agustín Palavecino,ARG,"MF,FW",26.0,21,785.0,37.0,32.3,8.7,6,86.0,4,15,18.0,3,2.33,14.0,11.0,3.0,0.34,-1.13,13.7,9.6,4.1,0.52,-0.59,River Plate,Brasileiro,Agustín Palavecino (River Plate)
Emanuel Mammana,ARG,DF,26.0,7,541.0,77.0,22.3,6.0,5,90.0,5,2,46.0,7,2.43,10.0,4.0,6.0,1.0,-0.15,8.2,5.2,3.0,0.5,-0.55,River Plate,Brasileiro,Emanuel Mammana (River Plate)
Jonatan Maidana,ARG,DF,37.0,6,455.0,76.0,18.7,5.1,5,90.0,5,1,5.0,14,1.67,7.0,6.0,1.0,0.2,-1.12,6.2,4.8,1.4,0.28,-0.8,River Plate,Brasileiro,Jonatan Maidana (River Plate)
Elías Gómez,ARG,"DF,FW",28.0,5,432.0,86.0,17.8,4.8,5,86.0,3,0,0.0,15,1.83,7.0,6.0,1.0,0.21,-1.1,4.2,5.8,-1.6,-0.39,-1.56,River Plate,Brasileiro,Elías Gómez (River Plate)
Matías Kranevitter,ARG,MF,29.0,9,370.0,41.0,15.2,4.1,2,90.0,2,7,27.0,4,2.22,8.0,8.0,0.0,0.0,-1.31,6.9,5.1,1.8,0.44,-0.58,River Plate,Brasileiro,Matías Kranevitter (River Plate)
Santiago Simón,ARG,"MF,FW",20.0,10,276.0,28.0,11.4,3.1,2,75.0,0,8,16.0,15,2.4,4.0,3.0,1.0,0.33,-0.89,4.0,3.4,0.6,0.21,-0.82,River Plate,Brasileiro,Santiago Simón (River Plate)
Ezequiel Centurión,ARG,GK,25.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,0.0,24,2.0,3.0,3.0,0.0,0.0,-1.15,1.7,2.2,-0.5,-0.47,-1.45,River Plate,Brasileiro,Ezequiel Centurión (River Plate)
Matías Suárez,ARG,"FW,MF",34.0,10,184.0,18.0,7.6,2.0,0,0.0,0,10,18.0,5,2.3,8.0,2.0,6.0,2.93,1.97,7.7,1.4,6.3,3.1,2.35,River Plate,Brasileiro,Matías Suárez (River Plate)
Franco Alfonso,ARG,"FW,MF",20.0,5,77.0,15.0,3.2,0.9,0,0.0,0,5,15.0,19,1.8,1.0,0.0,1.0,1.17,0.06,1.4,0.7,0.7,0.87,-0.06,River Plate,Brasileiro,Franco Alfonso (River Plate)
Claudio Echeverri,ARG,"MF,DF",17.0,4,75.0,19.0,3.1,0.8,0,0.0,0,4,19.0,6,2.5,3.0,3.0,0.0,0.0,-1.15,1.4,1.8,-0.3,-0.4,-1.37,River Plate,Brasileiro,Claudio Echeverri (River Plate)
Bruno Zuculini,ARG,MF,29.0,1,15.0,15.0,0.6,0.2,0,0.0,0,1,15.0,1,3.0,0.0,0.0,0.0,0.0,-1.12,0.8,0.1,0.7,4.36,3.45,River Plate,Brasileiro,Bruno Zuculini (River Plate)
Héctor David Martínez,PAR,DF,25.0,1,12.0,12.0,0.5,0.1,0,0.0,0,1,12.0,2,1.0,1.0,1.0,0.0,0.0,-1.12,0.7,0.1,0.5,4.07,3.16,River Plate,Brasileiro,Héctor David Martínez (River Plate)
Tomás Castro,ARG,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Tomás Castro (River Plate)
Lucas Lavagnino,ARG,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Lucas Lavagnino (River Plate)
Franco Petroli,ARG,GK,24.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Franco Petroli (River Plate)
Facundo Mallo,URU,DF,28.0,26,2340.0,90.0,96.3,26.0,26,90.0,26,0,0.0,0,1.5,32.0,29.0,3.0,0.12,-3.88,30.7,33.2,-2.5,-0.09,-1.83,Rosario Cent,Brasileiro,Facundo Mallo (Rosario Cent)
Alan Rodríguez,PAR,DF,22.0,26,2246.0,86.0,92.4,25.0,26,86.0,21,0,0.0,0,1.62,35.0,25.0,10.0,0.4,1.87,31.8,30.2,1.6,0.06,1.19,Rosario Cent,Brasileiro,Alan Rodríguez (Rosario Cent)
Víctor Malcorra,ARG,"MF,FW",35.0,25,2073.0,83.0,85.3,23.0,25,83.0,14,0,0.0,0,1.64,29.0,23.0,6.0,0.26,0.01,28.1,28.3,-0.2,-0.01,0.12,Rosario Cent,Brasileiro,Víctor Malcorra (Rosario Cent)
Damián Martínez,ARG,DF,33.0,24,2016.0,84.0,83.0,22.4,24,84.0,15,0,0.0,0,1.46,28.0,26.0,2.0,0.09,-1.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Damián Martínez (Rosario Cent)
Carlos Quintana,ARG,DF,34.0,24,2004.0,84.0,82.5,22.3,24,84.0,18,0,0.0,0,1.71,30.0,22.0,8.0,0.36,0.57,27.5,26.4,1.1,0.05,0.43,Rosario Cent,Brasileiro,Carlos Quintana (Rosario Cent)
Jorge Broun,ARG,GK,36.0,23,2070.0,90.0,85.2,23.0,23,90.0,23,0,0.0,4,1.52,31.0,23.0,8.0,0.35,0.6,29.5,28.3,1.2,0.05,0.52,Rosario Cent,Brasileiro,Jorge Broun (Rosario Cent)
Kevin Ortíz,ARG,MF,22.0,23,1895.0,82.0,78.0,21.1,23,82.0,18,0,0.0,0,1.65,30.0,19.0,11.0,0.52,1.2,27.4,24.4,3.0,0.14,0.78,Rosario Cent,Brasileiro,Kevin Ortíz (Rosario Cent)
Jaminton Campaz,COL,"FW,MF",22.0,23,1823.0,79.0,75.0,20.3,22,81.0,10,1,45.0,0,1.48,30.0,20.0,10.0,0.49,0.94,27.7,23.3,4.3,0.21,0.96,Rosario Cent,Brasileiro,Jaminton Campaz (Rosario Cent)
Alejo Véliz,ARG,FW,19.0,23,1781.0,77.0,73.3,19.8,22,80.0,7,1,29.0,0,1.52,26.0,17.0,9.0,0.45,0.73,24.1,20.8,3.4,0.17,0.74,Rosario Cent,Brasileiro,Alejo Véliz (Rosario Cent)
Francis Mac Allister,ARG,MF,27.0,19,1236.0,65.0,50.9,13.7,16,73.0,2,3,23.0,0,1.53,18.0,18.0,0.0,0.0,-0.53,17.0,18.3,-1.4,-0.1,-0.15,Rosario Cent,Brasileiro,Francis Mac Allister (Rosario Cent)
Laurtaro Giaccone,ARG,MF,21.0,19,1121.0,59.0,46.1,12.5,12,77.0,3,7,27.0,4,1.47,20.0,10.0,10.0,0.8,1.01,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Laurtaro Giaccone (Rosario Cent)
Juan Cruz Komar,ARG,DF,26.0,18,1065.0,59.0,43.8,11.8,11,87.0,10,7,15.0,9,1.67,16.0,12.0,4.0,0.34,0.14,11.9,13.3,-1.5,-0.12,-0.17,Rosario Cent,Brasileiro,Juan Cruz Komar (Rosario Cent)
Walter Montoya,ARG,MF,29.0,13,926.0,71.0,38.1,10.3,10,82.0,7,3,37.0,2,1.77,17.0,7.0,10.0,0.97,1.15,11.6,10.4,1.3,0.12,0.24,Rosario Cent,Brasileiro,Walter Montoya (Rosario Cent)
Gino Infantino,ARG,"MF,FW",19.0,17,810.0,48.0,33.3,9.0,7,81.0,4,10,24.0,5,1.65,13.0,17.0,-4.0,-0.44,-1.06,12.3,13.6,-1.3,-0.14,-0.17,Rosario Cent,Brasileiro,Gino Infantino (Rosario Cent)
Jhonatan Candia,URU,FW,27.0,11,559.0,51.0,23.0,6.2,7,72.0,3,4,15.0,5,1.64,9.0,7.0,2.0,0.32,0.08,7.1,7.9,-0.9,-0.14,-0.15,Rosario Cent,Brasileiro,Jhonatan Candia (Rosario Cent)
Agustín Toledo,ARG,MF,22.0,11,484.0,44.0,19.9,5.4,4,89.0,3,7,18.0,16,1.0,5.0,9.0,-4.0,-0.74,-1.25,5.6,8.8,-3.2,-0.59,-0.7,Rosario Cent,Brasileiro,Agustín Toledo (Rosario Cent)
Gaspar Servio,ARG,GK,30.0,4,360.0,90.0,14.8,4.0,4,90.0,4,0,0.0,7,1.75,5.0,6.0,-1.0,-0.25,-0.6,3.4,5.3,-1.9,-0.47,-0.52,Rosario Cent,Brasileiro,Gaspar Servio (Rosario Cent)
Fabricio Oviedo,ARG,FW,18.0,4,190.0,48.0,7.8,2.1,4,48.0,0,0,0.0,7,2.0,3.0,2.0,1.0,0.47,0.23,3.0,2.9,0.1,0.03,0.06,Rosario Cent,Brasileiro,Fabricio Oviedo (Rosario Cent)
Ismael Cortéz,ARG,MF,21.0,11,409.0,37.0,16.8,4.5,3,90.0,2,8,18.0,16,2.09,8.0,3.0,5.0,1.1,1.01,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ismael Cortéz (Rosario Cent)
Lucas Rodríguez,ARG,DF,29.0,7,206.0,29.0,8.5,2.3,1,90.0,1,6,19.0,18,1.57,1.0,6.0,-5.0,-2.18,-2.67,1.1,4.0,-2.9,-1.25,-1.34,Rosario Cent,Brasileiro,Lucas Rodríguez (Rosario Cent)
Luciano Ferreyra,ARG,"MF,FW",20.0,8,146.0,18.0,6.0,1.6,1,90.0,1,7,8.0,18,1.63,2.0,1.0,1.0,0.62,0.38,1.7,2.1,-0.4,-0.22,-0.21,Rosario Cent,Brasileiro,Luciano Ferreyra (Rosario Cent)
Tomás O'Connor,ARG,"MF,FW",18.0,8,137.0,17.0,5.6,1.5,1,45.0,0,7,13.0,10,2.0,2.0,0.0,2.0,1.31,1.12,3.1,1.7,1.4,0.94,1.02,Rosario Cent,Brasileiro,Tomás O'Connor (Rosario Cent)
Facundo Aguero,ARG,DF,28.0,5,126.0,25.0,5.2,1.4,1,61.0,0,4,16.0,18,1.2,1.0,2.0,-1.0,-0.71,-1.03,1.0,2.4,-1.5,-1.06,-1.09,Rosario Cent,Brasileiro,Facundo Aguero (Rosario Cent)
Octavio Bianchi,ARG,"FW,MF",27.0,14,346.0,25.0,14.2,3.8,0,0.0,0,14,25.0,13,1.64,4.0,6.0,-2.0,-0.52,-0.91,5.2,8.0,-2.8,-0.73,-0.82,Rosario Cent,Brasileiro,Octavio Bianchi (Rosario Cent)
Luca Martínez,MEX,FW,22.0,9,153.0,17.0,6.3,1.7,0,0.0,0,9,17.0,12,1.78,1.0,1.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Luca Martínez (Rosario Cent)
Francesco Lo Celso,ARG,"MF,FW",22.0,4,134.0,34.0,5.5,1.5,0,0.0,0,4,34.0,11,1.75,0.0,4.0,-4.0,-2.69,-3.12,0.6,2.5,-1.8,-1.23,-1.28,Rosario Cent,Brasileiro,Francesco Lo Celso (Rosario Cent)
Kevin Silva,ARG,DF,19.0,1,19.0,19.0,0.8,0.2,0,0.0,0,1,19.0,12,3.0,0.0,0.0,0.0,0.0,-0.26,0.2,0.5,-0.2,-1.11,-1.09,Rosario Cent,Brasileiro,Kevin Silva (Rosario Cent)
Carlos Campos,ARG,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Carlos Campos (Rosario Cent)
Juan Cerrudo,ARG,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Juan Cerrudo (Rosario Cent)
Ulises Ciccioli,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ulises Ciccioli (Rosario Cent)
Alan Marinelli,ARG,FW,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Alan Marinelli (Rosario Cent)
Valentino Quintero,ARG,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Valentino Quintero (Rosario Cent)
Fernando Rodríguez,ARG,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Fernando Rodríguez (Rosario Cent)
Malcom Braida,ARG,"DF,MF",25.0,25,2195.0,88.0,90.3,24.4,24,90.0,24,1,35.0,0,1.68,21.0,11.0,10.0,0.41,0.41,26.0,17.6,8.4,0.34,1.02,San Lorenzo,Brasileiro,Malcom Braida (San Lorenzo)
Rafa Pérez,COL,DF,33.0,24,2125.0,89.0,87.4,23.6,24,89.0,21,0,0.0,1,1.75,20.0,11.0,9.0,0.38,0.09,25.0,16.9,8.1,0.34,0.76,San Lorenzo,Brasileiro,Rafa Pérez (San Lorenzo)
Jalil Elías,ARG,MF,26.0,25,2086.0,83.0,85.8,23.2,24,86.0,22,1,29.0,0,1.68,21.0,12.0,9.0,0.39,0.13,25.4,15.6,9.8,0.42,1.25,San Lorenzo,Brasileiro,Jalil Elías (San Lorenzo)
Gastón Hernández,ARG,DF,25.0,23,2030.0,88.0,83.5,22.6,23,88.0,20,0,0.0,1,1.83,21.0,10.0,11.0,0.49,0.71,24.2,16.2,8.0,0.36,0.66,San Lorenzo,Brasileiro,Gastón Hernández (San Lorenzo)
Augusto Batalla,ARG,GK,26.0,22,1980.0,90.0,81.5,22.0,22,90.0,22,0,0.0,2,1.68,19.0,9.0,10.0,0.45,0.45,24.3,16.2,8.1,0.37,0.66,San Lorenzo,Brasileiro,Augusto Batalla (San Lorenzo)
Adam Bareiro,PAR,FW,26.0,23,1755.0,76.0,72.2,19.5,21,80.0,10,2,40.0,0,1.57,17.0,11.0,6.0,0.31,-0.23,20.1,14.1,6.0,0.31,0.22,San Lorenzo,Brasileiro,Adam Bareiro (San Lorenzo)
Nahuel Barrios,ARG,"MF,FW",24.0,25,1692.0,68.0,69.6,18.8,20,74.0,6,5,43.0,0,1.6,11.0,9.0,2.0,0.11,-0.87,18.2,12.3,5.9,0.32,0.23,San Lorenzo,Brasileiro,Nahuel Barrios (San Lorenzo)
Federico Gattoni,ARG,DF,23.0,19,1710.0,90.0,70.4,19.0,19,90.0,19,0,0.0,0,1.84,18.0,6.0,12.0,0.63,0.88,19.0,13.6,5.4,0.28,0.13,San Lorenzo,Brasileiro,Federico Gattoni (San Lorenzo)
Carlos Sánchez,COL,"MF,DF",36.0,23,1491.0,65.0,61.4,16.6,19,73.0,9,4,27.0,0,1.74,15.0,6.0,9.0,0.54,0.45,17.1,11.8,5.3,0.32,0.19,San Lorenzo,Brasileiro,Carlos Sánchez (San Lorenzo)
Andrés Vombergar,SVN,"FW,MF",28.0,19,1366.0,72.0,56.2,15.2,16,78.0,7,3,41.0,0,1.95,16.0,5.0,11.0,0.72,0.81,16.0,10.9,5.1,0.34,0.21,San Lorenzo,Brasileiro,Andrés Vombergar (San Lorenzo)
Agustín Giay,ARG,"DF,MF",19.0,14,976.0,70.0,40.2,10.8,14,70.0,4,0,0.0,1,1.47,6.0,6.0,0.0,0.0,-0.62,10.1,6.6,3.5,0.32,0.13,San Lorenzo,Brasileiro,Agustín Giay (San Lorenzo)
Gonzalo Luján,ARG,"DF,MF",21.0,23,1243.0,54.0,51.2,13.8,12,73.0,6,11,34.0,4,1.74,9.0,10.0,-1.0,-0.07,-0.91,12.3,12.9,-0.6,-0.04,-0.59,San Lorenzo,Brasileiro,Gonzalo Luján (San Lorenzo)
Ivan Leguizamon,PAR,"MF,FW",20.0,25,1368.0,55.0,56.3,15.2,11,75.0,3,14,39.0,0,1.72,19.0,7.0,12.0,0.79,0.96,19.1,10.9,8.2,0.54,0.67,San Lorenzo,Brasileiro,Ivan Leguizamon (San Lorenzo)
Ezequiel Cerutti,ARG,"FW,MF",31.0,15,625.0,42.0,25.7,6.9,9,48.0,0,6,32.0,1,1.87,7.0,2.0,5.0,0.72,0.47,8.2,4.3,3.9,0.56,0.43,San Lorenzo,Brasileiro,Ezequiel Cerutti (San Lorenzo)
Agustín Martegani,ARG,MF,22.0,16,757.0,47.0,31.2,8.4,8,67.0,3,8,28.0,6,1.44,10.0,4.0,6.0,0.71,0.5,10.4,5.8,4.5,0.54,0.43,San Lorenzo,Brasileiro,Agustín Martegani (San Lorenzo)
Gastón Campi,ARG,"DF,MF",31.0,14,676.0,48.0,27.8,7.5,7,76.0,4,7,21.0,13,1.29,2.0,7.0,-5.0,-0.67,-1.44,5.0,8.7,-3.7,-0.5,-1.03,San Lorenzo,Brasileiro,Gastón Campi (San Lorenzo)
Facundo Altamirano,ARG,GK,26.0,5,450.0,90.0,18.5,5.0,5,90.0,5,0,0.0,22,1.8,4.0,4.0,0.0,0.0,-0.45,3.1,4.6,-1.5,-0.29,-0.66,San Lorenzo,Brasileiro,Facundo Altamirano (San Lorenzo)
Francisco Perruzzi,ARG,MF,21.0,10,445.0,45.0,18.3,4.9,3,71.0,0,7,33.0,14,2.1,3.0,1.0,2.0,0.4,0.04,4.1,5.5,-1.4,-0.29,-0.66,San Lorenzo,Brasileiro,Francisco Perruzzi (San Lorenzo)
Gonzalo Maroni,ARG,"MF,FW",23.0,12,396.0,33.0,16.3,4.4,3,65.0,1,9,22.0,14,1.58,4.0,4.0,0.0,0.0,-0.44,4.4,6.1,-1.7,-0.39,-0.76,San Lorenzo,Brasileiro,Gonzalo Maroni (San Lorenzo)
Nicolás Blandi,ARG,FW,33.0,12,272.0,23.0,11.2,3.0,3,52.0,0,9,13.0,13,1.25,1.0,1.0,0.0,0.0,-0.42,3.3,2.4,0.9,0.3,0.06,San Lorenzo,Brasileiro,Nicolás Blandi (San Lorenzo)
Elian Irala,ARG,"MF,DF",18.0,9,276.0,31.0,11.4,3.1,2,78.0,1,7,17.0,14,1.89,4.0,2.0,2.0,0.65,0.32,2.3,3.1,-0.7,-0.24,-0.55,San Lorenzo,Brasileiro,Elian Irala (San Lorenzo)
Diego Calcaterra,ARG,DF,21.0,3,181.0,60.0,7.4,2.0,2,90.0,2,1,1.0,9,1.0,1.0,2.0,-1.0,-0.5,-0.94,0.4,2.9,-2.5,-1.23,-1.6,San Lorenzo,Brasileiro,Diego Calcaterra (San Lorenzo)
Diego Perea,COL,"MF,FW",20.0,3,155.0,52.0,6.4,1.7,2,63.0,1,1,30.0,11,1.0,1.0,0.0,1.0,0.58,0.22,0.3,2.0,-1.7,-0.98,-1.31,San Lorenzo,Brasileiro,Diego Perea (San Lorenzo)
Ezequiel Herrera,ARG,DF,20.0,2,133.0,67.0,5.5,1.5,2,67.0,0,0,0.0,19,1.5,1.0,1.0,0.0,0.0,-0.39,0.2,1.7,-1.6,-1.08,-1.4,San Lorenzo,Brasileiro,Ezequiel Herrera (San Lorenzo)
Tomás Silva,ARG,DF,19.0,2,79.0,40.0,3.3,0.9,1,55.0,0,1,24.0,25,1.5,0.0,1.0,-1.0,-1.14,-1.56,0.1,1.3,-1.2,-1.41,-1.71,San Lorenzo,Brasileiro,Tomás Silva (San Lorenzo)
Siro Rosane,ARG,MF,22.0,1,50.0,50.0,2.1,0.6,1,50.0,0,0,0.0,7,3.0,1.0,0.0,1.0,1.8,1.46,0.1,0.6,-0.5,-0.92,-1.19,San Lorenzo,Brasileiro,Siro Rosane (San Lorenzo)
Mariano Peralta,ARG,FW,24.0,1,19.0,19.0,0.8,0.2,0,0.0,0,1,19.0,0,3.0,0.0,0.0,0.0,0.0,-0.37,0.3,0.0,0.3,1.52,1.29,San Lorenzo,Brasileiro,Mariano Peralta (San Lorenzo)
Manuel Insaurralde,ARG,"MF,DF",24.0,2,15.0,8.0,0.6,0.2,0,0.0,0,2,8.0,17,2.0,0.0,0.0,0.0,0.0,-0.37,0.0,1.1,-1.0,-6.18,-6.46,San Lorenzo,Brasileiro,Manuel Insaurralde (San Lorenzo)
Matías Hernández,ARG,FW,17.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,5,1.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Matías Hernández (San Lorenzo)
Oscar Arias,ARG,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Oscar Arias (San Lorenzo)
Elías Báez,ARG,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Elías Báez (San Lorenzo)
José Devecchi,ARG,GK,27.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,José Devecchi (San Lorenzo)
Francisco Flores,ARG,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Francisco Flores (San Lorenzo)
Juan Goyoneche,PER,GK,37.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Juan Goyoneche (San Lorenzo)
Jeremías James,ARG,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Jeremías James (San Lorenzo)
Lautaro López,ARG,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Lautaro López (San Lorenzo)
Tobías Medina,ARG,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Tobías Medina (San Lorenzo)
Juan Manuel Insaurralde,ARG,DF,38.0,24,2145.0,89.0,88.3,23.8,24,89.0,23,0,0.0,0,1.08,19.0,22.0,-3.0,-0.13,-0.13,22.3,28.0,-5.7,-0.24,0.4,Sarmiento,Brasileiro,Juan Manuel Insaurralde (Sarmiento)
Emiliano Méndez,ARG,MF,33.0,25,1896.0,76.0,78.0,21.1,22,82.0,13,3,33.0,0,1.12,18.0,22.0,-4.0,-0.19,-0.36,20.5,27.8,-7.3,-0.35,-0.28,Sarmiento,Brasileiro,Emiliano Méndez (Sarmiento)
Gonzalo Bettini,ARG,"DF,MF",30.0,22,1862.0,85.0,76.6,20.7,22,85.0,16,0,0.0,1,1.14,19.0,22.0,-3.0,-0.15,-0.15,20.0,26.4,-6.4,-0.31,-0.1,Sarmiento,Brasileiro,Gonzalo Bettini (Sarmiento)
Sebastián Meza,ARG,GK,22.0,21,1890.0,90.0,77.8,21.0,21,90.0,21,0,0.0,0,1.33,22.0,18.0,4.0,0.19,1.36,22.9,27.7,-4.7,-0.22,0.27,Sarmiento,Brasileiro,Sebastián Meza (Sarmiento)
Luciano Gondou,ARG,"FW,MF",21.0,22,1658.0,75.0,68.2,18.4,19,82.0,10,3,34.0,0,1.27,20.0,17.0,3.0,0.16,0.86,21.2,22.9,-1.7,-0.09,0.6,Sarmiento,Brasileiro,Luciano Gondou (Sarmiento)
Manuel García,ARG,"DF,MF",23.0,23,1643.0,71.0,67.6,18.3,18,84.0,15,5,25.0,3,1.22,16.0,14.0,2.0,0.11,0.68,17.9,20.5,-2.6,-0.14,0.44,Sarmiento,Brasileiro,Manuel García (Sarmiento)
Fernando Martínez,PAR,MF,28.0,21,1471.0,70.0,60.5,16.3,18,75.0,6,3,41.0,5,1.19,15.0,12.0,3.0,0.18,0.75,16.6,21.5,-4.8,-0.3,-0.03,Sarmiento,Brasileiro,Fernando Martínez (Sarmiento)
Javier Toledo,ARG,FW,36.0,26,1591.0,61.0,65.5,17.7,17,81.0,8,9,23.0,0,1.04,13.0,17.0,-4.0,-0.23,-0.33,17.9,19.8,-1.9,-0.1,0.52,Sarmiento,Brasileiro,Javier Toledo (Sarmiento)
Gabriel Díaz,ARG,"DF,MF",22.0,19,1455.0,77.0,59.9,16.2,17,82.0,10,2,29.0,2,1.05,16.0,15.0,1.0,0.06,0.43,18.3,19.4,-1.2,-0.07,0.53,Sarmiento,Brasileiro,Gabriel Díaz (Sarmiento)
