Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
Wilson Ibarrola,PAR,DF,26.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Wilson Ibarrola (Tucumán)
Lucas Naranjo,ARG,MF,21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Lucas Naranjo (Tucumán)
Maximiliano Alanís,ARG,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Maximiliano Alanís (Tucumán)
Kevin Isa,ARG,MF,21.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Kevin Isa (Tucumán)
Francisco Ortega,ARG,DF,23.0,24.8,49.0,1.97,29.0,7.0,4.0,1.0,5.0,3.0,4.0,0.16,1.0,1.0,1.0,0.0,1.0,0.0,Vélez Sarsfield,Brasileiro,Francisco Ortega (Vélez Sarsfield)
Lautaro Gianetti,ARG,DF,29.0,19.0,8.0,0.42,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Lautaro Gianetti (Vélez Sarsfield)
Leonardo Burián,URU,GK,39.0,18.5,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Leonardo Burián (Vélez Sarsfield)
Jose Florentín,PAR,MF,26.0,16.6,29.0,1.75,22.0,1.0,2.0,3.0,1.0,0.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Jose Florentín (Vélez Sarsfield)
Tomás Guidara,ARG,DF,26.0,16.1,29.0,1.8,21.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Tomás Guidara (Vélez Sarsfield)
Abiel Osorio,ARG,FW,20.0,16.0,38.0,2.38,20.0,0.0,2.0,2.0,14.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Abiel Osorio (Vélez Sarsfield)
Miguel Brizuela,ARG,DF,26.0,14.6,5.0,0.34,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Miguel Brizuela (Vélez Sarsfield)
Lucas Janson,ARG,FW,28.0,14.2,28.0,1.97,24.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Lucas Janson (Vélez Sarsfield)
Lucas Pratto,ARG,"MF,FW",34.0,14.0,22.0,1.58,19.0,0.0,2.0,0.0,1.0,0.0,4.0,0.29,2.0,0.0,1.0,0.0,1.0,0.0,Vélez Sarsfield,Brasileiro,Lucas Pratto (Vélez Sarsfield)
Christian Ordoñez,ARG,MF,18.0,12.2,16.0,1.3,14.0,0.0,1.0,0.0,0.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Christian Ordoñez (Vélez Sarsfield)
Gianluca Prestianni,ARG,"FW,MF",17.0,14.6,65.0,4.46,32.0,6.0,16.0,4.0,7.0,0.0,4.0,0.27,1.0,0.0,3.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Gianluca Prestianni (Vélez Sarsfield)
Diego Godín,URU,DF,36.0,12.8,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Diego Godín (Vélez Sarsfield)
Valentín Gómez,ARG,DF,19.0,12.4,12.0,0.97,7.0,2.0,0.0,2.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Valentín Gómez (Vélez Sarsfield)
Walter Bou,ARG,"FW,MF",29.0,10.6,34.0,3.22,18.0,11.0,2.0,2.0,1.0,0.0,4.0,0.38,1.0,1.0,1.0,0.0,1.0,0.0,Vélez Sarsfield,Brasileiro,Walter Bou (Vélez Sarsfield)
Elías Cabrera,ARG,MF,19.0,12.8,49.0,3.85,18.0,18.0,5.0,2.0,6.0,0.0,5.0,0.39,1.0,2.0,0.0,1.0,1.0,0.0,Vélez Sarsfield,Brasileiro,Elías Cabrera (Vélez Sarsfield)
Juan Ignacio Méndez,ARG,MF,25.0,9.4,9.0,0.96,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Juan Ignacio Méndez (Vélez Sarsfield)
Gastón Gómez,ARG,GK,26.0,8.5,2.0,0.24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Gastón Gómez (Vélez Sarsfield)
Leonardo Jara,ARG,"DF,MF",31.0,7.0,7.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,1.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Leonardo Jara (Vélez Sarsfield)
Damián Fernández,ARG,"MF,DF",22.0,6.1,4.0,0.66,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Damián Fernández (Vélez Sarsfield)
Julián Fernández,ARG,"FW,MF",19.0,7.1,23.0,3.25,12.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Julián Fernández (Vélez Sarsfield)
Roberto Joaquín García,ARG,DF,21.0,6.6,11.0,1.68,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Roberto Joaquín García (Vélez Sarsfield)
Santiago Castro,ARG,"FW,MF",18.0,7.1,9.0,1.26,5.0,0.0,1.0,1.0,2.0,0.0,2.0,0.28,1.0,0.0,0.0,0.0,1.0,0.0,Vélez Sarsfield,Brasileiro,Santiago Castro (Vélez Sarsfield)
Nicolás Garayalde,ARG,MF,23.0,4.9,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Nicolás Garayalde (Vélez Sarsfield)
Mateo Seoane,ARG,MF,18.0,4.6,3.0,0.65,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Mateo Seoane (Vélez Sarsfield)
Lenny Lobato,BRA,"FW,MF",21.0,3.6,16.0,4.43,8.0,5.0,1.0,1.0,0.0,1.0,3.0,0.83,2.0,0.0,0.0,1.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Lenny Lobato (Vélez Sarsfield)
Thiago Fernández,ARG,"FW,MF",18.0,1.3,2.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Thiago Fernández (Vélez Sarsfield)
Patricio Pernicone,ARG,DF,21.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Patricio Pernicone (Vélez Sarsfield)
