Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Cadu,BRA,DF,20.0,0.2,11.0,0.0,0.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,Santos,Brasileiro,Cadu (Santos)
Ivonei,BRA,MF,20.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Santos,Brasileiro,Ivonei (Santos)
Luiz Felipe,BRA,DF,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Luiz Felipe (Santos)
Rafael Pires,BRA,GK,33.0,33.0,1056.0,952.0,1055.0,1.0,0.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,569.0,2372.0,1180.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,São Paulo,Brasileiro,Rafael Pires (São Paulo)
Pablo Maia,BRA,MF,21.0,28.7,1974.0,83.0,426.0,1253.0,311.0,12.0,1974.0,25.0,17.0,68.0,6.0,24.0,1192.0,4758.0,1954.0,16.0,33.0,0.0,22.0,17.0,1418.0,32.0,São Paulo,Brasileiro,Pablo Maia (São Paulo)
Alisson,BRA,"MF,FW",29.0,23.9,1552.0,36.0,241.0,878.0,446.0,30.0,1552.0,40.0,22.0,55.0,13.0,32.5,917.0,4596.0,2290.0,40.0,43.0,5.0,15.0,33.0,1137.0,105.0,São Paulo,Brasileiro,Alisson (São Paulo)
Lucas Beraldo,BRA,DF,19.0,24.0,1908.0,200.0,804.0,1055.0,59.0,17.0,1908.0,4.0,0.0,0.0,0.0,0.0,1228.0,6041.0,3870.0,16.0,10.0,0.0,8.0,5.0,1402.0,3.0,São Paulo,Brasileiro,Lucas Beraldo (São Paulo)
Luciano,BRA,"MF,FW",29.0,23.5,1119.0,11.0,105.0,610.0,420.0,74.0,1116.0,53.0,32.0,60.4,19.0,35.8,765.0,3755.0,1426.0,31.0,36.0,3.0,36.0,32.0,903.0,140.0,São Paulo,Brasileiro,Luciano (São Paulo)
Caio Paulista,BRA,DF,24.0,23.1,1654.0,47.0,369.0,813.0,506.0,59.0,1654.0,119.0,67.0,56.3,39.0,32.8,1017.0,6617.0,3715.0,112.0,67.0,18.0,44.0,32.0,1086.0,166.0,São Paulo,Brasileiro,Caio Paulista (São Paulo)
Rafinha,BRA,DF,37.0,22.5,1953.0,64.0,546.0,1122.0,297.0,6.0,1953.0,7.0,7.0,100.0,0.0,0.0,1169.0,4743.0,2836.0,40.0,38.0,0.0,6.0,2.0,1372.0,46.0,São Paulo,Brasileiro,Rafinha (São Paulo)
Wellington Rato,BRA,"FW,MF",30.0,19.6,1179.0,41.0,163.0,506.0,520.0,48.0,1178.0,59.0,31.0,52.5,26.0,44.1,713.0,4312.0,1844.0,46.0,31.0,10.0,33.0,21.0,829.0,186.0,São Paulo,Brasileiro,Wellington Rato (São Paulo)
Diego,BRA,DF,23.0,19.4,1497.0,197.0,773.0,702.0,25.0,10.0,1497.0,7.0,5.0,71.4,2.0,28.6,941.0,4678.0,2519.0,2.0,4.0,0.0,7.0,2.0,1119.0,1.0,São Paulo,Brasileiro,Diego (São Paulo)
Michel Araujo,URU,"FW,MF",26.0,19.6,1249.0,26.0,197.0,613.0,462.0,61.0,1249.0,110.0,63.0,57.3,40.0,36.4,786.0,5025.0,2564.0,71.0,51.0,15.0,48.0,35.0,923.0,157.0,São Paulo,Brasileiro,Michel Araujo (São Paulo)
Robert Arboleda,ECU,DF,31.0,19.1,1423.0,199.0,781.0,611.0,34.0,27.0,1423.0,3.0,3.0,100.0,0.0,0.0,811.0,3211.0,1722.0,2.0,1.0,0.0,6.0,1.0,1019.0,5.0,São Paulo,Brasileiro,Robert Arboleda (São Paulo)
Rodrigo Nestor,BRA,"MF,FW",22.0,16.1,822.0,7.0,119.0,392.0,317.0,52.0,822.0,45.0,30.0,66.7,15.0,33.3,475.0,2602.0,1251.0,43.0,26.0,13.0,31.0,16.0,613.0,101.0,São Paulo,Brasileiro,Rodrigo Nestor (São Paulo)
Jonathan Calleri,ARG,FW,29.0,15.0,440.0,16.0,28.0,154.0,261.0,85.0,438.0,32.0,8.0,25.0,18.0,56.3,236.0,1056.0,324.0,15.0,6.0,8.0,41.0,18.0,338.0,101.0,São Paulo,Brasileiro,Jonathan Calleri (São Paulo)
Juan Santos,BRA,FW,20.0,14.2,460.0,16.0,59.0,166.0,241.0,63.0,460.0,42.0,21.0,50.0,15.0,35.7,297.0,1908.0,924.0,32.0,15.0,13.0,29.0,19.0,351.0,124.0,São Paulo,Brasileiro,Juan Santos (São Paulo)
Gabriel Neves,URU,MF,25.0,10.7,915.0,25.0,146.0,649.0,125.0,7.0,915.0,6.0,4.0,66.7,2.0,33.3,571.0,2151.0,1146.0,11.0,11.0,1.0,6.0,5.0,702.0,24.0,São Paulo,Brasileiro,Gabriel Neves (São Paulo)
Alan Franco,ARG,DF,26.0,12.5,1030.0,112.0,486.0,522.0,27.0,10.0,1030.0,8.0,8.0,100.0,0.0,0.0,686.0,3515.0,1934.0,7.0,5.0,0.0,9.0,3.0,772.0,1.0,São Paulo,Brasileiro,Alan Franco (São Paulo)
Nathan Mendes,BRA,DF,20.0,13.1,959.0,28.0,293.0,467.0,215.0,16.0,959.0,42.0,13.0,31.0,25.0,59.5,528.0,3404.0,1675.0,29.0,22.0,5.0,27.0,10.0,627.0,48.0,São Paulo,Brasileiro,Nathan Mendes (São Paulo)
Welington,BRA,DF,21.0,10.4,671.0,27.0,189.0,281.0,214.0,13.0,671.0,35.0,18.0,51.4,13.0,37.1,356.0,2091.0,1247.0,36.0,22.0,5.0,11.0,17.0,399.0,57.0,São Paulo,Brasileiro,Welington (São Paulo)
Lucas Moura,BRA,"FW,MF",30.0,9.6,469.0,11.0,36.0,223.0,219.0,23.0,469.0,64.0,35.0,54.7,22.0,34.4,318.0,2123.0,972.0,29.0,31.0,5.0,14.0,22.0,373.0,63.0,São Paulo,Brasileiro,Lucas Moura (São Paulo)
James Rodríguez,COL,"MF,FW",31.0,7.1,534.0,2.0,46.0,295.0,199.0,14.0,533.0,15.0,11.0,73.3,4.0,26.7,334.0,1552.0,702.0,12.0,12.0,4.0,9.0,14.0,412.0,44.0,São Paulo,Brasileiro,James Rodríguez (São Paulo)
Luan,BRA,MF,23.0,6.8,392.0,7.0,71.0,255.0,67.0,4.0,392.0,9.0,3.0,33.3,6.0,66.7,194.0,746.0,319.0,5.0,4.0,1.0,6.0,6.0,262.0,7.0,São Paulo,Brasileiro,Luan (São Paulo)
David,BRA,"FW,MF",27.0,8.1,310.0,3.0,17.0,102.0,192.0,45.0,310.0,21.0,10.0,47.6,11.0,52.4,194.0,1246.0,601.0,24.0,9.0,10.0,26.0,8.0,234.0,80.0,São Paulo,Brasileiro,David (São Paulo)
Marcos Paulo,BRA,"FW,MF",21.0,5.9,304.0,6.0,23.0,128.0,156.0,34.0,304.0,38.0,16.0,42.1,19.0,50.0,193.0,1020.0,462.0,13.0,7.0,10.0,21.0,20.0,227.0,58.0,São Paulo,Brasileiro,Marcos Paulo (São Paulo)
Jandrei,BRA,GK,29.0,5.0,248.0,205.0,247.0,1.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,147.0,617.0,405.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,São Paulo,Brasileiro,Jandrei (São Paulo)
Patryck,BRA,DF,20.0,4.2,221.0,10.0,78.0,95.0,48.0,2.0,221.0,3.0,2.0,66.7,1.0,33.3,95.0,407.0,208.0,4.0,2.0,1.0,3.0,4.0,102.0,16.0,São Paulo,Brasileiro,Patryck (São Paulo)
Jhegson Méndez,ECU,MF,25.0,4.1,247.0,12.0,66.0,161.0,21.0,0.0,247.0,5.0,3.0,60.0,2.0,40.0,126.0,534.0,201.0,3.0,1.0,0.0,0.0,1.0,174.0,3.0,São Paulo,Brasileiro,Jhegson Méndez (São Paulo)
Raí Ramos,BRA,DF,28.0,3.1,185.0,11.0,53.0,82.0,51.0,0.0,185.0,4.0,0.0,0.0,3.0,75.0,87.0,399.0,206.0,5.0,7.0,0.0,7.0,1.0,105.0,12.0,São Paulo,Brasileiro,Raí Ramos (São Paulo)
Erison,BRA,"FW,MF",23.0,4.3,102.0,2.0,3.0,31.0,70.0,29.0,101.0,20.0,8.0,40.0,12.0,60.0,66.0,506.0,234.0,11.0,8.0,7.0,16.0,8.0,83.0,28.0,São Paulo,Brasileiro,Erison (São Paulo)
Matheus Belém,BRA,DF,19.0,1.9,102.0,15.0,59.0,40.0,3.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,54.0,226.0,129.0,1.0,2.0,0.0,4.0,0.0,66.0,0.0,São Paulo,Brasileiro,Matheus Belém (São Paulo)
Rodrigo,BRA,"MF,FW",18.0,2.6,197.0,4.0,21.0,94.0,85.0,9.0,197.0,16.0,8.0,50.0,7.0,43.8,126.0,811.0,388.0,13.0,10.0,1.0,11.0,1.0,147.0,21.0,São Paulo,Brasileiro,Rodrigo (São Paulo)
Alexandre Pato,BRA,"FW,MF",33.0,1.8,73.0,1.0,5.0,22.0,46.0,6.0,72.0,10.0,8.0,80.0,2.0,20.0,39.0,209.0,73.0,2.0,1.0,0.0,4.0,1.0,60.0,10.0,São Paulo,Brasileiro,Alexandre Pato (São Paulo)
Talles Costa,BRA,"MF,FW",20.0,1.5,114.0,0.0,16.0,62.0,39.0,4.0,114.0,5.0,2.0,40.0,3.0,60.0,71.0,432.0,198.0,5.0,10.0,0.0,3.0,4.0,87.0,6.0,São Paulo,Brasileiro,Talles Costa (São Paulo)
João Moreira,POR,DF,18.0,0.8,54.0,0.0,11.0,30.0,15.0,0.0,54.0,2.0,2.0,100.0,0.0,0.0,43.0,219.0,114.0,1.0,2.0,0.0,0.0,1.0,43.0,6.0,São Paulo,Brasileiro,João Moreira (São Paulo)
William Gomes,BRA,FW,16.0,0.8,35.0,0.0,6.0,14.0,17.0,2.0,35.0,4.0,0.0,0.0,4.0,100.0,17.0,165.0,109.0,3.0,1.0,0.0,2.0,3.0,16.0,7.0,São Paulo,Brasileiro,William Gomes (São Paulo)
Pedro Vilhena,BRA,FW,20.0,0.2,19.0,0.0,2.0,3.0,14.0,1.0,19.0,2.0,1.0,50.0,1.0,50.0,13.0,121.0,78.0,4.0,2.0,1.0,0.0,1.0,15.0,2.0,São Paulo,Brasileiro,Pedro Vilhena (São Paulo)
Talles Wander,BRA,"FW,MF",19.0,0.2,9.0,1.0,1.0,4.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,11.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,São Paulo,Brasileiro,Talles Wander (São Paulo)
Felipe Negrucci,BRA,MF,18.0,0.2,8.0,1.0,4.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,São Paulo,Brasileiro,Felipe Negrucci (São Paulo)
Nahuel Ferraresi,VEN,FW,24.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Nahuel Ferraresi (São Paulo)
Léo Jardim,BRA,GK,27.0,38.0,1049.0,912.0,1043.0,6.0,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,491.0,2760.0,1706.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,Vasco da Gama,Brasileiro,Léo Jardim (Vasco da Gama)
Lucas Piton,BRA,DF,22.0,36.5,2287.0,113.0,663.0,935.0,715.0,36.0,2287.0,63.0,24.0,38.1,36.0,57.1,1134.0,5720.0,3168.0,88.0,65.0,6.0,33.0,10.0,1304.0,220.0,Vasco da Gama,Brasileiro,Lucas Piton (Vasco da Gama)
Léo Pelé,BRA,DF,26.0,30.2,1872.0,225.0,802.0,963.0,117.0,7.0,1872.0,20.0,17.0,85.0,2.0,10.0,1151.0,7113.0,4662.0,55.0,34.0,0.0,13.0,7.0,1294.0,9.0,Vasco da Gama,Brasileiro,Léo Pelé (Vasco da Gama)
Gabriel Chaves,BRA,"FW,MF",21.0,29.0,990.0,15.0,141.0,375.0,518.0,109.0,990.0,130.0,57.0,43.8,62.0,47.7,619.0,5588.0,2612.0,92.0,73.0,35.0,88.0,37.0,629.0,204.0,Vasco da Gama,Brasileiro,Gabriel Chaves (Vasco da Gama)
Zé Gabriel,BRA,MF,24.0,21.5,1263.0,87.0,420.0,764.0,95.0,8.0,1263.0,18.0,8.0,44.4,8.0,44.4,766.0,4094.0,2263.0,24.0,16.0,2.0,15.0,12.0,861.0,12.0,Vasco da Gama,Brasileiro,Zé Gabriel (Vasco da Gama)
José Luis Rodríguez Bebanz,URU,DF,25.0,22.2,1452.0,88.0,438.0,596.0,441.0,51.0,1452.0,40.0,17.0,42.5,21.0,52.5,683.0,3506.0,2130.0,56.0,42.0,7.0,23.0,9.0,741.0,95.0,Vasco da Gama,Brasileiro,José Luis Rodríguez Bebanz (Vasco da Gama)
Pablo Vegetti,ARG,FW,34.0,19.9,579.0,39.0,67.0,276.0,238.0,110.0,577.0,13.0,6.0,46.2,7.0,53.8,261.0,992.0,255.0,10.0,2.0,3.0,41.0,22.0,413.0,70.0,Vasco da Gama,Brasileiro,Pablo Vegetti (Vasco da Gama)
Gary Medel,CHI,"DF,MF",35.0,19.2,1257.0,192.0,650.0,581.0,31.0,0.0,1257.0,5.0,3.0,60.0,2.0,40.0,717.0,2722.0,1354.0,5.0,7.0,0.0,17.0,3.0,853.0,7.0,Vasco da Gama,Brasileiro,Gary Medel (Vasco da Gama)
Paulinho,BRA,MF,26.0,18.2,1139.0,15.0,168.0,685.0,306.0,22.0,1139.0,68.0,33.0,48.5,32.0,47.1,734.0,4385.0,2180.0,47.0,39.0,8.0,28.0,29.0,814.0,55.0,Vasco da Gama,Brasileiro,Paulinho (Vasco da Gama)
Bruno Praxedes,BRA,MF,20.0,14.9,813.0,28.0,152.0,493.0,178.0,29.0,813.0,30.0,19.0,63.3,9.0,30.0,499.0,3141.0,1433.0,39.0,21.0,2.0,19.0,11.0,569.0,36.0,Vasco da Gama,Brasileiro,Bruno Praxedes (Vasco da Gama)
Jair,BRA,MF,28.0,17.7,1147.0,34.0,210.0,725.0,226.0,21.0,1145.0,34.0,17.0,50.0,11.0,32.4,739.0,3955.0,2188.0,32.0,27.0,4.0,25.0,5.0,798.0,32.0,Vasco da Gama,Brasileiro,Jair (Vasco da Gama)
Robson Bambu,BRA,DF,25.0,14.2,858.0,115.0,394.0,402.0,67.0,9.0,858.0,17.0,7.0,41.2,9.0,52.9,486.0,2649.0,1397.0,5.0,6.0,0.0,15.0,13.0,523.0,13.0,Vasco da Gama,Brasileiro,Robson Bambu (Vasco da Gama)
Maicon,BRA,DF,34.0,13.9,843.0,146.0,487.0,330.0,32.0,7.0,843.0,6.0,4.0,66.7,1.0,16.7,463.0,2076.0,1048.0,1.0,7.0,1.0,3.0,1.0,515.0,2.0,Vasco da Gama,Brasileiro,Maicon (Vasco da Gama)
Marlon Gomes,BRA,MF,19.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vasco da Gama,Brasileiro,Marlon Gomes (Vasco da Gama)
Alex Teixeira,BRA,"FW,MF",33.0,12.6,427.0,5.0,47.0,211.0,178.0,45.0,427.0,43.0,20.0,46.5,20.0,46.5,286.0,1958.0,957.0,27.0,24.0,10.0,24.0,9.0,322.0,59.0,Vasco da Gama,Brasileiro,Alex Teixeira (Vasco da Gama)
Paulo Henrique,BRA,DF,26.0,9.5,593.0,32.0,162.0,256.0,185.0,11.0,593.0,28.0,18.0,64.3,6.0,21.4,294.0,1705.0,948.0,22.0,17.0,6.0,14.0,8.0,298.0,39.0,Vasco da Gama,Brasileiro,Paulo Henrique (Vasco da Gama)
Pedro Raul,BRA,FW,26.0,9.3,281.0,15.0,27.0,139.0,118.0,46.0,281.0,12.0,9.0,75.0,3.0,25.0,136.0,574.0,149.0,5.0,4.0,1.0,26.0,15.0,197.0,40.0,Vasco da Gama,Brasileiro,Pedro Raul (Vasco da Gama)
Dimitri Payet,FRA,"MF,FW",35.0,8.9,513.0,7.0,48.0,234.0,237.0,21.0,513.0,20.0,14.0,70.0,5.0,25.0,310.0,1591.0,772.0,27.0,21.0,7.0,18.0,9.0,372.0,57.0,Vasco da Gama,Brasileiro,Dimitri Payet (Vasco da Gama)
Figueiredo,BRA,"FW,MF",21.0,7.3,360.0,9.0,56.0,140.0,172.0,31.0,360.0,42.0,21.0,50.0,19.0,45.2,218.0,1327.0,500.0,15.0,17.0,2.0,16.0,13.0,255.0,65.0,Vasco da Gama,Brasileiro,Figueiredo (Vasco da Gama)
Luca Orellano,ARG,"FW,MF",22.0,6.9,373.0,3.0,42.0,153.0,194.0,15.0,373.0,46.0,23.0,50.0,19.0,41.3,250.0,1966.0,897.0,23.0,25.0,3.0,17.0,19.0,260.0,47.0,Vasco da Gama,Brasileiro,Luca Orellano (Vasco da Gama)
Manuel Capasso,ARG,DF,26.0,6.2,399.0,58.0,208.0,190.0,4.0,3.0,399.0,1.0,1.0,100.0,0.0,0.0,257.0,1121.0,640.0,1.0,2.0,1.0,2.0,1.0,279.0,1.0,Vasco da Gama,Brasileiro,Manuel Capasso (Vasco da Gama)
Andrey Santos,BRA,MF,18.0,4.7,197.0,10.0,59.0,104.0,35.0,9.0,197.0,4.0,1.0,25.0,2.0,50.0,89.0,430.0,189.0,4.0,1.0,0.0,6.0,1.0,106.0,12.0,Vasco da Gama,Brasileiro,Andrey Santos (Vasco da Gama)
Sergio Antonio De Luiz Junior,BRA,"MF,DF",27.0,4.0,177.0,4.0,26.0,77.0,78.0,15.0,177.0,12.0,6.0,50.0,6.0,50.0,112.0,531.0,199.0,4.0,1.0,1.0,11.0,2.0,113.0,32.0,Vasco da Gama,Brasileiro,Sergio Antonio De Luiz Junior (Vasco da Gama)
Matías Galarza,PAR,MF,20.0,4.5,192.0,10.0,42.0,97.0,56.0,4.0,192.0,10.0,7.0,70.0,2.0,20.0,93.0,507.0,259.0,4.0,6.0,0.0,8.0,0.0,102.0,19.0,Vasco da Gama,Brasileiro,Matías Galarza (Vasco da Gama)
Rossi,BRA,"MF,FW",29.0,4.4,219.0,1.0,24.0,84.0,112.0,10.0,219.0,7.0,2.0,28.6,3.0,42.9,116.0,482.0,199.0,6.0,3.0,3.0,13.0,3.0,152.0,48.0,Vasco da Gama,Brasileiro,Rossi (Vasco da Gama)
Miranda,BRA,DF,23.0,4.3,267.0,29.0,99.0,150.0,20.0,7.0,267.0,1.0,1.0,100.0,0.0,0.0,180.0,782.0,483.0,2.0,4.0,1.0,2.0,1.0,179.0,2.0,Vasco da Gama,Brasileiro,Miranda (Vasco da Gama)
Rodrigo Alves,BRA,MF,20.0,3.9,135.0,10.0,52.0,77.0,6.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,68.0,335.0,146.0,1.0,0.0,0.0,2.0,2.0,76.0,0.0,Vasco da Gama,Brasileiro,Rodrigo Alves (Vasco da Gama)
Sebastián Ferreira,PAR,"FW,MF",24.0,4.9,155.0,0.0,9.0,66.0,81.0,20.0,155.0,5.0,3.0,60.0,2.0,40.0,90.0,344.0,106.0,3.0,3.0,0.0,12.0,7.0,115.0,20.0,Vasco da Gama,Brasileiro,Sebastián Ferreira (Vasco da Gama)
Erick Marcus,BRA,"MF,FW",18.0,4.4,251.0,3.0,21.0,99.0,139.0,10.0,251.0,38.0,21.0,55.3,14.0,36.8,164.0,971.0,371.0,12.0,7.0,1.0,13.0,7.0,173.0,55.0,Vasco da Gama,Brasileiro,Erick Marcus (Vasco da Gama)
Mateus Cocão,BRA,MF,20.0,3.9,267.0,4.0,56.0,167.0,46.0,3.0,267.0,4.0,2.0,50.0,0.0,0.0,185.0,798.0,264.0,0.0,4.0,0.0,0.0,4.0,185.0,6.0,Vasco da Gama,Brasileiro,Mateus Cocão (Vasco da Gama)
Rayan Vitor,BRA,"FW,MF",16.0,2.9,118.0,3.0,7.0,48.0,64.0,20.0,118.0,11.0,5.0,45.5,6.0,54.5,79.0,381.0,193.0,5.0,7.0,3.0,5.0,4.0,92.0,18.0,Vasco da Gama,Brasileiro,Rayan Vitor (Vasco da Gama)
Cauan Barros,BRA,MF,18.0,2.6,118.0,7.0,27.0,72.0,19.0,7.0,118.0,0.0,0.0,0.0,0.0,0.0,56.0,246.0,109.0,0.0,1.0,0.0,1.0,4.0,70.0,4.0,Vasco da Gama,Brasileiro,Cauan Barros (Vasco da Gama)
José Vitor,BRA,DF,20.0,1.2,74.0,17.0,38.0,30.0,6.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,48.0,247.0,92.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,Vasco da Gama,Brasileiro,José Vitor (Vasco da Gama)
Gabriel Carabajal,ARG,MF,31.0,1.4,119.0,0.0,11.0,60.0,49.0,3.0,119.0,6.0,6.0,100.0,0.0,0.0,71.0,349.0,159.0,3.0,1.0,1.0,1.0,0.0,81.0,11.0,Vasco da Gama,Brasileiro,Gabriel Carabajal (Vasco da Gama)
Eguinaldo,BRA,"FW,MF",18.0,0.7,22.0,1.0,1.0,11.0,11.0,1.0,22.0,2.0,1.0,50.0,1.0,50.0,8.0,69.0,13.0,1.0,2.0,1.0,1.0,1.0,15.0,2.0,Vasco da Gama,Brasileiro,Eguinaldo (Vasco da Gama)
Paulinho,BRA,DF,17.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vasco da Gama,Brasileiro,Paulinho (Vasco da Gama)
Rwan,BRA,"MF,FW",21.0,0.4,14.0,0.0,0.0,7.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,6.0,0.0,1.0,0.0,3.0,1.0,13.0,2.0,Vasco da Gama,Brasileiro,Rwan (Vasco da Gama)
Gabriel Dias,BRA,DF,28.0,0.1,5.0,2.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vasco da Gama,Brasileiro,Gabriel Dias (Vasco da Gama)
Paulo Victor,BRA,DF,21.0,0.1,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vasco da Gama,Brasileiro,Paulo Victor (Vasco da Gama)
