Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Michel,BRA,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Michel (Palmeiras)
Vinicius Silvestre,BRA,GK,28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Vinicius Silvestre (Palmeiras)
João Paulo,BRA,GK,27.0,36,3211.0,89.0,93.9,35.7,36,89.0,35,0,0.0,0,1.19,37.0,51.0,-14.0,-0.39,4.34,39.7,46.1,-6.4,-0.18,0.81,Santos,Brasileiro,João Paulo (Santos)
Joaquim,BRA,DF,24.0,31,2730.0,88.0,79.8,30.3,31,88.0,29,0,0.0,4,1.23,32.0,53.0,-21.0,-0.69,-0.17,33.7,42.0,-8.3,-0.27,-0.22,Santos,Brasileiro,Joaquim (Santos)
Marcos Leonardo,BRA,FW,19.0,31,2589.0,84.0,75.7,28.8,30,86.0,14,1,13.0,0,1.03,26.0,51.0,-25.0,-0.87,-0.87,30.4,38.5,-8.0,-0.28,-0.21,Santos,Brasileiro,Marcos Leonardo (Santos)
Lucas Lima,BRA,"MF,FW",32.0,35,2206.0,63.0,64.5,24.5,28,73.0,5,7,23.0,0,1.14,27.0,40.0,-13.0,-0.53,0.36,28.1,33.8,-5.7,-0.23,-0.01,Santos,Brasileiro,Lucas Lima (Santos)
Messias,BRA,DF,28.0,28,2393.0,85.0,70.0,26.6,26,88.0,24,2,53.0,10,1.18,26.0,39.0,-13.0,-0.49,0.56,25.9,35.8,-9.9,-0.37,-0.48,Santos,Brasileiro,Messias (Santos)
Rodrigo Fernández,URU,MF,27.0,30,2014.0,67.0,58.9,22.4,24,77.0,11,6,28.0,2,1.06,21.0,38.0,-17.0,-0.76,-0.25,19.2,28.3,-9.2,-0.41,-0.44,Santos,Brasileiro,Rodrigo Fernández (Santos)
Lucas Braga,BRA,"DF,FW",26.0,27,1991.0,74.0,58.2,22.1,22,83.0,13,5,32.0,1,1.3,25.0,40.0,-15.0,-0.68,-0.05,26.5,30.7,-4.2,-0.19,0.1,Santos,Brasileiro,Lucas Braga (Santos)
Jean Lucas,BRA,MF,24.0,22,1807.0,82.0,52.8,20.1,22,82.0,11,0,0.0,0,1.23,19.0,25.0,-6.0,-0.3,0.76,22.2,22.5,-0.4,-0.02,0.45,Santos,Brasileiro,Jean Lucas (Santos)
Dodi,BRA,MF,26.0,28,1721.0,61.0,50.3,19.1,20,81.0,9,8,14.0,7,1.14,17.0,33.0,-16.0,-0.84,-0.36,19.2,29.4,-10.2,-0.53,-0.61,Santos,Brasileiro,Dodi (Santos)
Stiven Mendoza,COL,"FW,MF",30.0,26,1672.0,64.0,48.9,18.6,19,80.0,10,7,23.0,3,1.08,24.0,36.0,-12.0,-0.65,0.02,22.7,23.8,-1.1,-0.06,0.33,Santos,Brasileiro,Stiven Mendoza (Santos)
Dodô,BRA,DF,30.0,18,1426.0,79.0,41.7,15.8,18,79.0,11,0,0.0,1,0.83,13.0,36.0,-23.0,-1.45,-1.36,17.7,22.4,-4.7,-0.29,-0.11,Santos,Brasileiro,Dodô (Santos)
Yeferson Soteldo,VEN,"FW,MF",25.0,22,1556.0,71.0,45.5,17.3,17,81.0,8,5,36.0,0,1.09,20.0,28.0,-8.0,-0.46,0.36,21.3,20.3,0.9,0.05,0.52,Santos,Brasileiro,Yeferson Soteldo (Santos)
Tomás Rincón,VEN,MF,35.0,16,1187.0,74.0,34.7,13.2,14,80.0,8,2,37.0,0,1.5,15.0,22.0,-7.0,-0.53,0.19,16.4,15.9,0.5,0.04,0.41,Santos,Brasileiro,Tomás Rincón (Santos)
João Othavio Basso,BRA,DF,26.0,14,1150.0,82.0,33.6,12.8,14,82.0,12,0,0.0,1,1.21,16.0,28.0,-12.0,-0.94,-0.42,18.2,17.7,0.6,0.05,0.41,Santos,Brasileiro,João Othavio Basso (Santos)
Gabriel Inocêncio,BRA,DF,28.0,22,1276.0,58.0,37.3,14.2,12,85.0,10,10,26.0,13,0.86,12.0,23.0,-11.0,-0.78,-0.19,15.2,18.3,-3.2,-0.22,0.01,Santos,Brasileiro,Gabriel Inocêncio (Santos)
Kevyson,BRA,DF,18.0,17,970.0,57.0,28.4,10.8,12,73.0,4,5,19.0,6,1.53,18.0,20.0,-2.0,-0.19,0.66,15.1,16.0,-0.9,-0.09,0.2,Santos,Brasileiro,Kevyson (Santos)
João Lucas,BRA,DF,24.0,15,807.0,54.0,23.6,9.0,9,77.0,3,6,19.0,18,1.07,8.0,14.0,-6.0,-0.67,-0.01,8.0,12.9,-4.9,-0.54,-0.41,Santos,Brasileiro,João Lucas (Santos)
Nonato,BRA,MF,24.0,14,661.0,47.0,19.3,7.3,7,64.0,0,7,30.0,5,1.5,7.0,11.0,-4.0,-0.54,0.14,6.7,7.2,-0.5,-0.07,0.19,Santos,Brasileiro,Nonato (Santos)
Lucas,BRA,DF,21.0,9,611.0,68.0,17.9,6.8,7,83.0,5,2,16.0,2,1.0,9.0,8.0,1.0,0.15,0.98,8.1,7.9,0.2,0.04,0.32,Santos,Brasileiro,Lucas (Santos)
Nathan,BRA,DF,21.0,7,493.0,70.0,14.4,5.5,7,70.0,2,0,0.0,3,1.29,4.0,5.0,-1.0,-0.18,0.56,5.5,8.8,-3.3,-0.59,-0.43,Santos,Brasileiro,Nathan (Santos)
Julio Furch,ARG,"FW,MF",33.0,22,608.0,28.0,17.8,6.8,5,72.0,0,17,15.0,0,1.18,10.0,13.0,-3.0,-0.44,0.26,11.1,8.7,2.4,0.36,0.72,Santos,Brasileiro,Julio Furch (Santos)
Ângelo Borges,BRA,"FW,MF",18.0,12,542.0,45.0,15.8,6.0,5,70.0,0,7,28.0,0,1.08,5.0,3.0,2.0,0.33,1.18,6.0,8.0,-2.0,-0.33,-0.12,Santos,Brasileiro,Ângelo Borges (Santos)
Alex,BRA,DF,23.0,6,455.0,76.0,13.3,5.1,5,90.0,5,1,5.0,6,0.83,3.0,8.0,-5.0,-0.99,-0.38,4.6,6.2,-1.6,-0.31,-0.09,Santos,Brasileiro,Alex (Santos)
Deivid Washington,BRA,FW,17.0,9,427.0,47.0,12.5,4.7,5,77.0,2,4,10.0,7,1.0,6.0,5.0,1.0,0.21,0.99,4.3,6.8,-2.6,-0.54,-0.36,Santos,Brasileiro,Deivid Washington (Santos)
Guilherme Camacho,BRA,MF,32.0,11,448.0,41.0,13.1,5.0,4,59.0,0,7,30.0,20,1.0,5.0,10.0,-5.0,-1.0,-0.4,5.4,9.0,-3.5,-0.71,-0.56,Santos,Brasileiro,Guilherme Camacho (Santos)
Maximiliano Silvera,URU,"MF,FW",25.0,12,448.0,37.0,13.1,5.0,3,55.0,0,9,32.0,4,1.33,5.0,5.0,0.0,0.0,0.76,6.9,7.0,0.0,0.0,0.26,Santos,Brasileiro,Maximiliano Silvera (Santos)
Eduardo Gabriel,BRA,DF,26.0,3,269.0,90.0,7.9,3.0,3,90.0,2,0,0.0,0,1.33,3.0,3.0,0.0,0.0,0.71,3.9,4.4,-0.5,-0.17,0.06,Santos,Brasileiro,Eduardo Gabriel (Santos)
Daniel Ruiz Rivera,COL,"FW,MF",21.0,9,247.0,27.0,7.2,2.7,2,58.0,0,7,19.0,3,1.33,1.0,2.0,-1.0,-0.36,0.32,2.9,3.2,-0.3,-0.13,0.11,Santos,Brasileiro,Daniel Ruiz Rivera (Santos)
Vladimir,BRA,GK,33.0,3,209.0,70.0,6.1,2.3,2,90.0,2,1,29.0,28,1.0,5.0,15.0,-10.0,-4.31,-3.89,2.7,5.0,-2.3,-0.99,-0.81,Santos,Brasileiro,Vladimir (Santos)
Sandry,BRA,MF,20.0,5,190.0,38.0,5.6,2.1,2,57.0,0,3,25.0,6,0.6,3.0,6.0,-3.0,-1.42,-0.81,2.0,4.1,-2.0,-0.95,-0.77,Santos,Brasileiro,Sandry (Santos)
Alison,BRA,MF,29.0,5,136.0,27.0,4.0,1.5,2,51.0,0,3,11.0,5,2.2,1.0,1.0,0.0,0.0,0.69,1.5,2.7,-1.2,-0.79,-0.59,Santos,Brasileiro,Alison (Santos)
Luan Dias,BRA,"MF,FW",25.0,8,191.0,24.0,5.6,2.1,1,56.0,0,7,19.0,4,0.63,2.0,8.0,-6.0,-2.83,-2.3,2.1,4.2,-2.1,-0.98,-0.8,Santos,Brasileiro,Luan Dias (Santos)
Júnior Caiçara,BRA,DF,33.0,5,169.0,34.0,4.9,1.9,1,45.0,0,4,31.0,10,0.8,2.0,5.0,-3.0,-1.6,-0.99,2.0,1.5,0.4,0.22,0.48,Santos,Brasileiro,Júnior Caiçara (Santos)
Lucas Barbosa,BRA,"FW,MF",21.0,4,103.0,26.0,3.0,1.1,1,28.0,0,3,25.0,4,1.0,0.0,0.0,0.0,0.0,0.68,0.7,1.1,-0.4,-0.34,-0.12,Santos,Brasileiro,Lucas Barbosa (Santos)
Felipe Jonatan,BRA,DF,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,0,0.0,0.0,1.0,-1.0,-1.0,-0.35,1.2,1.6,-0.4,-0.42,-0.2,Santos,Brasileiro,Felipe Jonatan (Santos)
Alfredo Morelos,COL,"FW,MF",26.0,3,77.0,26.0,2.3,0.9,1,57.0,0,2,10.0,4,1.0,1.0,3.0,-2.0,-2.34,-1.72,0.8,1.4,-0.5,-0.61,-0.39,Santos,Brasileiro,Alfredo Morelos (Santos)
Bruno Mezenga,BRA,"FW,MF",34.0,9,168.0,19.0,4.9,1.9,0,0.0,0,9,19.0,16,0.67,1.0,7.0,-6.0,-3.21,-2.69,2.3,3.0,-0.7,-0.38,-0.15,Santos,Brasileiro,Bruno Mezenga (Santos)
Weslley Patati,BRA,"FW,MF",19.0,9,136.0,15.0,4.0,1.5,0,0.0,0,9,15.0,18,0.11,3.0,6.0,-3.0,-1.99,-1.38,3.3,3.2,0.2,0.1,0.34,Santos,Brasileiro,Weslley Patati (Santos)
Maicon,BRA,DF,34.0,1,45.0,45.0,1.3,0.5,0,0.0,0,1,45.0,8,1.0,0.0,0.0,0.0,0.0,0.67,0.2,0.1,0.0,0.04,0.27,Santos,Brasileiro,Maicon (Santos)
Ed Carlos,BRA,"MF,FW",21.0,4,36.0,9.0,1.1,0.4,0,0.0,0,4,9.0,1,2.25,0.0,0.0,0.0,0.0,0.66,0.3,0.7,-0.4,-1.02,-0.8,Santos,Brasileiro,Ed Carlos (Santos)
Miguel Terceros,BOL,"MF,FW",18.0,2,34.0,17.0,1.0,0.4,0,0.0,0,2,17.0,8,0.5,0.0,0.0,0.0,0.0,0.66,0.2,0.3,-0.1,-0.34,-0.11,Santos,Brasileiro,Miguel Terceros (Santos)
Jair Paula,BRA,DF,17.0,2,32.0,16.0,0.9,0.4,0,0.0,0,2,16.0,9,1.5,0.0,1.0,-1.0,-2.81,-2.17,0.4,0.1,0.3,0.76,1.0,Santos,Brasileiro,Jair Paula (Santos)
Vinicius,BRA,MF,23.0,3,31.0,10.0,0.9,0.3,0,0.0,0,3,10.0,2,2.0,2.0,2.0,0.0,0.0,0.66,1.6,0.5,1.2,3.45,3.71,Santos,Brasileiro,Vinicius (Santos)
Cadu,BRA,DF,20.0,1,16.0,16.0,0.5,0.2,0,0.0,0,1,16.0,3,0.0,0.0,2.0,-2.0,-11.25,-10.64,0.0,0.1,-0.1,-0.81,-0.58,Santos,Brasileiro,Cadu (Santos)
Ivonei,BRA,MF,20.0,1,3.0,3.0,0.1,0.0,0,0.0,0,1,3.0,4,1.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,-0.61,-0.38,Santos,Brasileiro,Ivonei (Santos)
Luiz Felipe,BRA,DF,29.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,13,3.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.23,Santos,Brasileiro,Luiz Felipe (Santos)
Diogenes,BRA,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Diogenes (Santos)
Pedro Henrique,BRA,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Pedro Henrique (Santos)
Paulo Mazoti,BRA,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Paulo Mazoti (Santos)
Rafael Pires,BRA,GK,33.0,33,2970.0,90.0,86.8,33.0,33,90.0,33,0,0.0,5,1.42,36.0,34.0,2.0,0.06,0.06,43.8,30.8,13.0,0.39,0.52,São Paulo,Brasileiro,Rafael Pires (São Paulo)
Pablo Maia,BRA,MF,21.0,32,2584.0,81.0,75.6,28.7,29,86.0,24,3,29.0,1,1.41,26.0,25.0,1.0,0.03,-0.07,37.6,24.8,12.7,0.44,0.48,São Paulo,Brasileiro,Pablo Maia (São Paulo)
Alisson,BRA,"MF,FW",29.0,35,2153.0,62.0,63.0,23.9,26,75.0,7,9,23.0,2,1.49,25.0,19.0,6.0,0.25,0.53,29.4,20.3,9.1,0.38,0.14,São Paulo,Brasileiro,Alisson (São Paulo)
Lucas Beraldo,BRA,DF,19.0,24,2160.0,90.0,63.2,24.0,24,90.0,24,0,0.0,7,1.54,27.0,26.0,1.0,0.04,-0.03,31.5,22.2,9.3,0.39,0.17,São Paulo,Brasileiro,Lucas Beraldo (São Paulo)
Luciano,BRA,"MF,FW",29.0,34,2112.0,62.0,61.8,23.5,24,76.0,4,10,28.0,1,1.38,27.0,25.0,2.0,0.09,0.09,32.0,19.6,12.4,0.53,0.53,São Paulo,Brasileiro,Luciano (São Paulo)
Caio Paulista,BRA,DF,24.0,28,2078.0,74.0,60.8,23.1,23,85.0,16,5,23.0,3,1.43,27.0,28.0,-1.0,-0.04,-0.24,29.9,23.7,6.2,0.27,-0.14,São Paulo,Brasileiro,Caio Paulista (São Paulo)
Rafinha,BRA,DF,37.0,25,2027.0,81.0,59.3,22.5,23,86.0,16,2,27.0,3,1.5,27.0,22.0,5.0,0.22,0.42,31.6,19.4,12.2,0.54,0.53,São Paulo,Brasileiro,Rafinha (São Paulo)
Wellington Rato,BRA,"FW,MF",30.0,32,1763.0,55.0,51.5,19.6,21,72.0,2,11,23.0,3,1.44,17.0,20.0,-3.0,-0.15,-0.42,22.7,21.1,1.6,0.08,-0.5,São Paulo,Brasileiro,Wellington Rato (São Paulo)
Diego,BRA,DF,23.0,23,1744.0,76.0,51.0,19.4,20,87.0,19,3,2.0,10,1.48,22.0,25.0,-3.0,-0.15,-0.42,24.6,23.0,1.6,0.08,-0.5,São Paulo,Brasileiro,Diego (São Paulo)
Michel Araujo,URU,"FW,MF",26.0,32,1768.0,55.0,51.7,19.6,19,77.0,8,13,23.0,1,1.34,22.0,25.0,-3.0,-0.15,-0.43,28.5,20.3,8.2,0.42,0.19,São Paulo,Brasileiro,Michel Araujo (São Paulo)
Robert Arboleda,ECU,DF,31.0,20,1721.0,86.0,50.3,19.1,19,90.0,19,1,11.0,2,1.43,19.0,14.0,5.0,0.26,0.42,26.9,16.3,10.6,0.55,0.46,São Paulo,Brasileiro,Robert Arboleda (São Paulo)
Rodrigo Nestor,BRA,"MF,FW",22.0,25,1451.0,58.0,42.4,16.1,17,71.0,0,8,30.0,1,1.48,13.0,19.0,-6.0,-0.37,-0.74,20.6,16.5,4.1,0.25,-0.13,São Paulo,Brasileiro,Rodrigo Nestor (São Paulo)
Jonathan Calleri,ARG,FW,29.0,19,1350.0,71.0,39.5,15.0,15,83.0,9,4,25.0,1,1.42,19.0,18.0,1.0,0.07,0.02,21.2,15.6,5.6,0.38,0.08,São Paulo,Brasileiro,Jonathan Calleri (São Paulo)
Juan Santos,BRA,FW,20.0,27,1279.0,47.0,37.4,14.2,13,72.0,2,14,24.0,11,1.37,14.0,10.0,4.0,0.28,0.37,18.7,12.0,6.7,0.47,0.23,São Paulo,Brasileiro,Juan Santos (São Paulo)
Gabriel Neves,URU,MF,25.0,20,967.0,48.0,28.3,10.7,13,64.0,1,7,19.0,8,1.6,14.0,11.0,3.0,0.28,0.32,12.9,8.9,4.0,0.37,0.06,São Paulo,Brasileiro,Gabriel Neves (São Paulo)
Alan Franco,ARG,DF,26.0,13,1129.0,87.0,33.0,12.5,12,89.0,11,1,63.0,21,1.31,12.0,12.0,0.0,0.0,-0.08,13.8,11.3,2.5,0.2,-0.19,São Paulo,Brasileiro,Alan Franco (São Paulo)
Nathan Mendes,BRA,DF,20.0,21,1176.0,56.0,34.4,13.1,11,89.0,10,10,19.0,11,1.19,12.0,13.0,-1.0,-0.08,-0.2,14.9,13.2,1.7,0.13,-0.3,São Paulo,Brasileiro,Nathan Mendes (São Paulo)
Welington,BRA,DF,21.0,16,936.0,59.0,27.4,10.4,11,81.0,5,5,9.0,7,1.69,11.0,6.0,5.0,0.48,0.59,14.5,7.0,7.5,0.72,0.54,São Paulo,Brasileiro,Welington (São Paulo)
Lucas Moura,BRA,"FW,MF",30.0,14,867.0,62.0,25.4,9.6,10,71.0,2,4,40.0,0,1.14,7.0,9.0,-2.0,-0.21,-0.35,12.2,8.8,3.4,0.35,0.04,São Paulo,Brasileiro,Lucas Moura (São Paulo)
James Rodríguez,COL,"MF,FW",31.0,12,635.0,53.0,18.6,7.1,9,64.0,1,3,21.0,0,1.42,5.0,8.0,-3.0,-0.43,-0.59,8.5,7.8,0.8,0.11,-0.27,São Paulo,Brasileiro,James Rodríguez (São Paulo)
Luan,BRA,MF,23.0,11,608.0,55.0,17.8,6.8,8,62.0,0,3,37.0,18,1.64,8.0,8.0,0.0,0.0,-0.06,8.2,9.6,-1.4,-0.2,-0.64,São Paulo,Brasileiro,Luan (São Paulo)
David,BRA,"FW,MF",27.0,22,733.0,33.0,21.4,8.1,6,69.0,1,16,20.0,5,1.23,9.0,6.0,3.0,0.37,0.4,9.9,9.7,0.2,0.03,-0.38,São Paulo,Brasileiro,David (São Paulo)
Marcos Paulo,BRA,"FW,MF",21.0,15,528.0,35.0,15.4,5.9,6,64.0,0,9,16.0,2,1.47,8.0,4.0,4.0,0.68,0.74,7.1,5.9,1.2,0.2,-0.15,São Paulo,Brasileiro,Marcos Paulo (São Paulo)
Jandrei,BRA,GK,29.0,5,450.0,90.0,13.2,5.0,5,90.0,5,0,0.0,26,1.2,4.0,4.0,0.0,0.0,-0.06,5.2,5.8,-0.6,-0.12,-0.52,São Paulo,Brasileiro,Jandrei (São Paulo)
Patryck,BRA,DF,20.0,6,375.0,63.0,11.0,4.2,4,79.0,2,2,30.0,12,1.83,2.0,2.0,0.0,0.0,-0.06,4.0,4.0,0.0,0.0,-0.37,São Paulo,Brasileiro,Patryck (São Paulo)
Jhegson Méndez,ECU,MF,25.0,7,371.0,53.0,10.8,4.1,4,78.0,2,3,19.0,20,1.43,5.0,5.0,0.0,0.0,-0.06,5.8,4.4,1.4,0.35,0.02,São Paulo,Brasileiro,Jhegson Méndez (São Paulo)
Raí Ramos,BRA,DF,28.0,6,282.0,47.0,8.2,3.1,4,66.0,1,2,10.0,13,1.17,4.0,4.0,0.0,0.0,-0.06,4.2,5.4,-1.2,-0.37,-0.76,São Paulo,Brasileiro,Raí Ramos (São Paulo)
Erison,BRA,"FW,MF",23.0,13,391.0,30.0,11.4,4.3,3,56.0,0,10,22.0,1,1.46,7.0,3.0,4.0,0.92,0.98,6.7,4.1,2.6,0.59,0.3,São Paulo,Brasileiro,Erison (São Paulo)
Matheus Belém,BRA,DF,19.0,2,169.0,85.0,4.9,1.9,2,85.0,1,0,0.0,1,0.5,1.0,2.0,-1.0,-0.53,-0.62,1.9,2.6,-0.7,-0.39,-0.75,São Paulo,Brasileiro,Matheus Belém (São Paulo)
Rodrigo,BRA,"MF,FW",18.0,11,232.0,21.0,6.8,2.6,1,45.0,0,10,19.0,6,1.18,3.0,0.0,3.0,1.16,1.19,2.8,1.2,1.6,0.63,0.32,São Paulo,Brasileiro,Rodrigo (São Paulo)
Alexandre Pato,BRA,"FW,MF",33.0,9,161.0,18.0,4.7,1.8,1,65.0,0,8,12.0,4,0.78,3.0,2.0,1.0,0.56,0.53,2.5,1.8,0.7,0.4,0.07,São Paulo,Brasileiro,Alexandre Pato (São Paulo)
Talles Costa,BRA,"MF,FW",20.0,7,135.0,19.0,3.9,1.5,1,45.0,0,6,15.0,8,1.14,1.0,1.0,0.0,0.0,-0.05,1.3,0.8,0.4,0.27,-0.05,São Paulo,Brasileiro,Talles Costa (São Paulo)
João Moreira,POR,DF,18.0,1,70.0,70.0,2.0,0.8,1,70.0,0,0,0.0,4,0.0,0.0,1.0,-1.0,-1.29,-1.37,0.1,1.2,-1.1,-1.37,-1.73,São Paulo,Brasileiro,João Moreira (São Paulo)
William Gomes,BRA,FW,16.0,3,76.0,25.0,2.2,0.8,0,0.0,0,3,25.0,2,1.0,1.0,2.0,-1.0,-1.18,-1.26,1.7,0.8,0.8,0.98,0.67,São Paulo,Brasileiro,William Gomes (São Paulo)
Pedro Vilhena,BRA,FW,20.0,1,20.0,20.0,0.6,0.2,0,0.0,0,1,20.0,12,0.0,1.0,0.0,1.0,4.5,4.47,0.1,0.1,0.0,-0.09,-0.41,São Paulo,Brasileiro,Pedro Vilhena (São Paulo)
Talles Wander,BRA,"FW,MF",19.0,2,19.0,10.0,0.6,0.2,0,0.0,0,2,10.0,2,0.0,1.0,2.0,-1.0,-4.74,-4.82,1.5,0.4,1.1,5.05,4.75,São Paulo,Brasileiro,Talles Wander (São Paulo)
Felipe Negrucci,BRA,MF,18.0,1,15.0,15.0,0.4,0.2,0,0.0,0,1,15.0,6,1.0,0.0,1.0,-1.0,-6.0,-6.08,0.2,1.0,-0.8,-4.52,-4.87,São Paulo,Brasileiro,Felipe Negrucci (São Paulo)
Nahuel Ferraresi,VEN,FW,24.0,1,2.0,2.0,0.1,0.0,0,0.0,0,1,2.0,10,1.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.1,-0.1,-4.55,-4.88,São Paulo,Brasileiro,Nahuel Ferraresi (São Paulo)
Felipe Alves Raymundo,BRA,GK,34.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Felipe Alves Raymundo (São Paulo)
Walce Costa,BRA,DF,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Walce Costa (São Paulo)
Luis Manuel Orejuela,COL,DF,27.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Luis Manuel Orejuela (São Paulo)
Caio Matheus,BRA,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Caio Matheus (São Paulo)
Leandro Mathias,BRA,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Leandro Mathias (São Paulo)
Young,BRA,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Young (São Paulo)
Ythallo,BRA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Ythallo (São Paulo)
Léo Jardim,BRA,GK,27.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,1.18,41.0,51.0,-10.0,-0.26,0.0,47.7,46.2,1.5,0.04,0.0,Vasco da Gama,Brasileiro,Léo Jardim (Vasco da Gama)
Lucas Piton,BRA,DF,22.0,37,3283.0,89.0,96.0,36.5,37,89.0,35,0,0.0,0,1.22,41.0,50.0,-9.0,-0.25,0.41,46.2,44.2,2.0,0.06,0.41,Vasco da Gama,Brasileiro,Lucas Piton (Vasco da Gama)
Léo Pelé,BRA,DF,26.0,34,2719.0,80.0,79.5,30.2,30,88.0,28,4,16.0,1,1.24,32.0,39.0,-7.0,-0.23,0.15,40.1,36.2,3.9,0.13,0.44,Vasco da Gama,Brasileiro,Léo Pelé (Vasco da Gama)
Gabriel Chaves,BRA,"FW,MF",21.0,37,2612.0,71.0,76.4,29.0,29,81.0,9,8,32.0,0,1.22,29.0,37.0,-8.0,-0.28,-0.05,36.0,33.5,2.5,0.09,0.2,Vasco da Gama,Brasileiro,Gabriel Chaves (Vasco da Gama)
Zé Gabriel,BRA,MF,24.0,27,1938.0,72.0,56.7,21.5,24,78.0,13,3,18.0,2,1.41,22.0,22.0,0.0,0.0,0.61,25.1,26.1,-1.0,-0.05,-0.2,Vasco da Gama,Brasileiro,Zé Gabriel (Vasco da Gama)
José Luis Rodríguez Bebanz,URU,DF,25.0,32,1997.0,62.0,58.4,22.2,22,84.0,16,10,15.0,4,1.0,29.0,36.0,-7.0,-0.32,-0.13,29.5,28.6,0.9,0.04,0.0,Vasco da Gama,Brasileiro,José Luis Rodríguez Bebanz (Vasco da Gama)
Pablo Vegetti,ARG,FW,34.0,21,1792.0,85.0,52.4,19.9,20,88.0,16,1,27.0,0,1.57,26.0,21.0,5.0,0.25,1.08,24.4,25.0,-0.5,-0.03,-0.14,Vasco da Gama,Brasileiro,Pablo Vegetti (Vasco da Gama)
Gary Medel,CHI,"DF,MF",35.0,20,1724.0,86.0,50.4,19.2,20,86.0,15,0,0.0,0,1.45,24.0,24.0,0.0,0.0,0.53,24.2,24.3,-0.1,-0.01,-0.09,Vasco da Gama,Brasileiro,Gary Medel (Vasco da Gama)
Paulinho,BRA,MF,26.0,20,1634.0,82.0,47.8,18.2,19,83.0,11,1,66.0,0,1.6,25.0,21.0,4.0,0.22,0.93,24.0,24.3,-0.3,-0.01,-0.1,Vasco da Gama,Brasileiro,Paulinho (Vasco da Gama)
Bruno Praxedes,BRA,MF,20.0,21,1340.0,64.0,39.2,14.9,18,70.0,5,3,27.0,1,1.67,17.0,17.0,0.0,0.0,0.43,15.1,17.7,-2.6,-0.18,-0.35,Vasco da Gama,Brasileiro,Bruno Praxedes (Vasco da Gama)
Jair,BRA,MF,28.0,29,1589.0,55.0,46.5,17.7,16,79.0,6,13,24.0,2,1.07,21.0,26.0,-5.0,-0.28,-0.04,23.6,20.4,3.2,0.18,0.27,Vasco da Gama,Brasileiro,Jair (Vasco da Gama)
